,Unnamed: 0,News,Label
1193,1043,Trump Supporters Booby Trap Polling Place And Spill Blood Of Election Volunteer (VIDEO) | Addicting Info | The Knowledge You Crave,FALSE
285,135,Suspect captured in ambush-style killings of two Iowa cops,FALSE
1297,1147,"Trump wont commit to accepting election results, at fiery final debate with Clinton",TRUE
543,393,#InNorthDakota ~~ PALESTINIANS STAND WITH THE SIOUX,FALSE
125,125,"As Florida's CFO, I shut down Krakow's scam and refunded more than $1.2 million to Josephine and other victims of this con man.",TRUE
25,25,I dont know who (Jonathan Gruber) is.,FALSE
1417,1267,'We the People' is at risk: Why America needs civics education,TRUE
1265,1115,"Clinton, Trump and Obama aren't telling American workers the truth. Here it is",TRUE
342,192,President Trump: A colossal failure for democracy and our terrifying new reality,TRUE
638,488,Forbidden History. Secret Egyptology Exposed!,FALSE
56,56,A federal system that verifies employees are authorized to work in the U.S. is inaccurate anywhere from 50 percent all the way up to in excess of 80 percent of the time.,TRUE
251,101,Accord reached after Sanders sues the DNC over suspended access to critical voter list,TRUE
70,70,"If you take the population growth here in Virginia, we are net zero on job creation since (Bob McDonnell) became governor.",TRUE
586,436,Will a No-Fly Zone Help the People of Aleppo?,FALSE
871,721,Sesame Seeds for Knee Osteoarthritis,FALSE
1083,933,The GOP's big-money plan to save the Senate,TRUE
594,444,The Middle East Crises Trump Inherits Could Still Suck Him in,FALSE
1282,1132,Juror in Oregon militia trial dismissed for bias: judge,FALSE
257,107,Kevin MacDonald celebrates Trumps Amazing Victory,FALSE
1339,1189,Matt Bevin is the next governor of Kentucky. He has President Obama to thank.,TRUE
569,419,"Hillary Clinton, FBI and the Real November Surprise     : Information",FALSE
1223,1073,Take The Money!!: Emails Show How Clinton Campaign Manages Lobbyist Donations,TRUE
159,9,Iran reportedly makes new push for uranium concessions in nuclear talks,TRUE
764,614,"Report from the Refugee Camp in Calais, France: the Jungle",FALSE
277,127,"Putin Congratulates Trump, Says Russia Is Ready To Restore Relations With The US",FALSE
1387,1237,"Scalia, Thomas & Alito have totally lost it: The complete and utter incoherence of the conservative Supreme Court justices",TRUE
204,54,World's newspapers react to 'Hebdo' attack,TRUE
806,656,Hillary Clinton should proactively set out ethics rules,TRUE
596,446,John Kirby and the US State Department Blatantly Support Terrorists - Henry Kamens,FALSE
10,10,"For the first time in history, the share of the national popular vote margin is smaller than the Latino vote margin.",TRUE
944,794,Trump controlled by Mossad,FALSE
635,485,You Can't Be Intersectional While at the Same Time Being Elitist and Exclusionary,FALSE
206,56,"Closed primaries, 'warped' democracy?",TRUE
272,122,We Were Long Overdue A Presidential Assassination Anyway,FALSE
708,558,"No, Sanders wouldn't be a better match for Trump",TRUE
732,582,Physicists just found more hints of an elusive particle thats its own antiparticle,FALSE
1062,912,"Comment on Entitled Customer Slams Restaurant On Yelp, What Happens Next Is Sheer Badassery by customize your own jerseys",FALSE
1098,948,Getting 10 Minutes of Sunlight Per Day Can Stop Depression,FALSE
321,171,Undercover Video Exposes Obamas Plan to Make American Gun Laws More Like Britain  TruthFeed,FALSE
320,170,Trump's New Ad Portraying 'Every Mother's Worst Nightmare' is Nothing Short of Chilling,FALSE
1406,1256,Biggest Election Fraud In History Discovered In The United States,FALSE
1254,1104,Donald Trump's Problems Are Much Deeper Than A Campaign Manager,TRUE
160,10,"With all three Clintons in Iowa, a glimpse at the fire that has eluded Hillary Clintons campaign",TRUE
1144,994,"New Company Aims To Explore Intersection Of Technology, Other Thing - The Onion - America's Finest News Source",FALSE
1229,1079,Donald Trump doesn't challenge anti-Muslim questioner,TRUE
149,149,"On the VA: Over 300,000 veterans have died waiting for care.",FALSE
719,569,Will the Comey bombshell really shake up the 2016 race?,TRUE
852,702,Mall of America to Close for First Time Ever on Thanksgiving,FALSE
303,153,Blizzard of charges and countercharges melts away as opinions of Trump and Clinton are frozen,TRUE
271,121,Selma 50 years on: John Lewis's recalls the march,TRUE
1351,1201,Re: DePaul: Unborn Lives Matter Posters Are Veiled Bigotry,FALSE
1127,977,"Illegal Thug Returns After Deported Twice, Gives Sick Gift To Girlfriend",FALSE
673,523,'The only other option': Bernie Sanders backers turn to Green party's Jill Stein,TRUE
393,243,"Chaos on House floor as Dems, Republicans clash over LGBT proposal",TRUE
916,766,Julian Assange Ends The Suspense: The Source Of Hacked Emails Is Not Russia,FALSE
866,716,"Trump doctors letter: He takes cholesterol drug, is overweight but is in excellent health",TRUE
1047,897,November Kale,FALSE
250,100,Newly Approved GM Potatoes Have Potential to Silence Human Genes,FALSE
1478,1328,Teacher sickout closes most Detroit schools Monday,TRUE
1262,1112,"U.S. strike believed to have killed Jihadi John, Islamic State executioner",TRUE
173,23,New Senate majority leaders main goal for GOP: Dont be scary,TRUE
670,520,Now waiting for the results | Opinion - Conservative,FALSE
341,191,Election Day: No Legal Pot In Ohio; Democrats Lose In The South,TRUE
658,508,Carson takes lead from Trump in new national poll,TRUE
150,0,You Can Smell Hillarys Fear,FALSE
857,707,Iran Nuclear Deal: Does Obama want Israel to commit suicide?,TRUE
633,483,Romney's timely Trump trolling,TRUE
666,516,"We do not like trampolining, say hedgehogs",FALSE
529,379,What Scientists Found Inside This 800-Year-Old Pot... Is Changing History!,FALSE
582,432,Get Ready For Civil Unrest: Survey Finds That Most Americans Are Concerned About Election Violence,FALSE
327,177,"FACT CHECK: Hillary Clinton's Speech To The Democratic Convention, Annotated",TRUE
822,672,"Tolerant Liberals Show Nothing But Contempt, Hatred Toward Nations Only Black Supreme Court Justice",FALSE
1183,1033,Will Hillary Clinton lose the election because of the FBI email investigation?,TRUE
1405,1255,Help Blow Up the Globalists Plot to Steal the Presidency- Make This Go Viral,FALSE
367,217,8 classic football banners of our time,FALSE
261,111,Glorifying Violence,FALSE
860,710,Would Trump presidency threaten rule of law?,TRUE
681,531,Donald Trump cant resist blaming Bill Clinton when his own sexism comes up,TRUE
889,739,Police morale can wait: How the Baltimore riots should reshape Attorney General Loretta Lynchs agenda,TRUE
279,129,Conspiracy theories swirl around the death of Antonin Scalia,TRUE
344,194,Raqqa/Mosul: Politicians Fiddle As Middle East Burns,FALSE
296,146,"Cyrus Mistry renames himself Rohit Sharma-Mistry, gets job back",FALSE
1057,907,"Chris Christie: If I Run, I Will Beat Hillary Clinton",TRUE
229,79,Bernie Sanders' call for ouster of two convention co-chairs rejected,TRUE
810,660,American Funhouse: Manufacturing Consent,FALSE
812,662,Heres What Clinton and Trump Must Do on the Debate Stage to Win the Night,TRUE
1194,1044,Obama on 'The Daily Show:' What happened to common conversation? (+video),TRUE
1403,1253,"Sanders wins in Wisconsin, keeping alive his improbable bid for the nomination",TRUE
335,185,Why Bernie Sanders needs to start winning big states  big,TRUE
526,376,Obamacare Premiums Spike an Average of 25%!,FALSE
1077,927,Hope and hype of Hiroshima cant conceal Obamas dismal record on nuclear disarmament,TRUE
366,216,Authorities search for clues after raid thwarts potential 'Belgian Charlie Hebdo' attack,TRUE
1281,1131,"Black Agenda Radio for Week of Nov. 7, 2016",FALSE
329,179,Connecticut Becomes First State To Boycott Indiana Over LGBT Discrimination Law,TRUE
724,574,OPEC sees oil prices exploding to $200 a barrel,TRUE
692,542,Comment on A Group Of Reluctant Men Hold Kittens For The First Time. Hilarity Ensures by para para dinle,FALSE
280,130,"What is one more election thread, ehhh?",FALSE
1225,1075,"Iowa caucus results: Ted Cruz wins, Hillary Clinton declares victory",TRUE
32,32,What (the Obama administration is) going to come out with in the next several months is youre not even going to be able to burn coal very limitedly in the existing plants.,FALSE
885,735,"Steve Quayle On Economic Collapse, World War 3 and U S elections",FALSE
785,635,Clinton Takes First Step To Dispel Doubts About Candidacy,TRUE
545,395,US officials scanning terror databases in search for Paris attack suspects,TRUE
651,501,Why Donald Trump is beating Fox News -- and GOP rivals,TRUE
426,276,American Express disowns Pink Floyd singer Roger Waters because of pro-Palestinian views,FALSE
642,492,Attorney general nominee offers careful backing of Obama policies,TRUE
1112,962,"Charlie Hebdo attack: Suspects' names, photos released",TRUE
1180,1030,GOP lands no solid punches while sparring with Clinton over Benghazi,TRUE
258,108,"The amazing AquTru water filter, version 2.0, is now in stock: I've snagged 500 units for Natural News readers at a deep discount",FALSE
946,796,New Lunar Craters Mystery | Space News,FALSE
111,111,"Under President Obamas health-care reforms, the premium for an average plan for a family didnt go down by $2,500 per year, its gone up about $2,500 per year.",TRUE
1207,1057,DONALD TRUMP & DEUTSCHE BANK: DID CLINTONS LEAN ON US JUSTICE DEPARTMENT?,FALSE
274,124,Third-party presidential candidates fight for 15% in polls  and a spot in debates,TRUE
1012,862,Former GOP Representative Calls For Armed Insurrection (VIDEO),FALSE
584,434,Retired Bishop Explains Why The Catholic Church Invented Hell [Watch],FALSE
815,665,Clinton holds narrow lead over Trump on eve of conventions,TRUE
1011,861,"In Rand Paul and Marco Rubios feud over Cuba policy, a preview of GOPs 2016 foreign policy debate",TRUE
991,841,Harry Reid Calls Trade Push By Obama And GOP 'Insanity',TRUE
612,462,November 8 Is (Finally) Here: An Abridged Election Day Resource Guide,FALSE
1381,1231,"Spy Scandals, Globalism and the Betrayal of America",FALSE
441,291,State Department warns of possible terror attack in South Africa,TRUE
1467,1317,North Korea Threatens Sacred Nuclear War Against Israel if this country continue supporting ISIS,FALSE
1350,1200,"This is tyranny not democracy, says party with single MP",FALSE
472,322,The Supreme Court cannot hide on Obamacare,TRUE
1449,1299,Sanders: Democratic Party hasn't been fair to me,TRUE
499,349,The Path To Total Dictatorship: Americas Shadow Government And Its Silent Coup,FALSE
561,411,Media turn blind eye to Hillary Clintons glaring mistakes,TRUE
1019,869,Public vs. Media on War,FALSE
1367,1217,Can Donald Trump recover from this?,TRUE
924,774,TREY GOWDY: WHAT IN THE WORD IS LORETTA LYNCH DOING TALKING TO COMEY,FALSE
515,365,VIDEO: Creepy Clown Gets Pistol-Whipped!,FALSE
410,260,Repudiating the Media,FALSE
1422,1272,"What happens to delegates won by Rubio, other ex-candidates?",TRUE
147,147,Says the Arizona immigration law expressly bans racial profiling.,TRUE
91,91,I belong to the AFL-CIO.,TRUE
911,761,Julian Assange October Surprise REVEALED,FALSE
1080,930,Iran nuclear talks: What if the deal falls through?,TRUE
128,128,Barack Hussein Obama will ... force courts to accept Islamic Sharia law in domestic disputes.,FALSE
953,803,Scalias death comes just a month before the courts biggest abortion case in years,TRUE
497,347,Senate Makes History By Confirming Loretta Lynch As U.S. Attorney General,TRUE
734,584,White House Monitoring Iran Aid Ship to Yemen,TRUE
243,93,French police hunt two brothers accused of Charlie Hebdo terror attack,TRUE
1000,850,Carly Fiorina will appear in top-tier Reagan Library debate,TRUE
901,751,Booze Brands Polarize Just Like Politicians,TRUE
1266,1116,"BREAKING : LGBT Group Endorses Trump, Says, Hillary is Detrimental for Gays  TruthFeed",FALSE
1309,1159,"Trump suggests he might have prevented 9/11 attacks, extending feud with Bush",TRUE
1272,1122,New Leak Exposes Hillarys Real Plan For Clinton Foundation Foreign Donors,FALSE
774,624,Re: 22 Reasons Why Starting World War 3 In The Middle East Is A Really Bad Idea,FALSE
186,36,Donald Groped Hillary in 2005! Trump and Weiner Sext Each Other!,FALSE
925,775,The Northern Sea Route: New Prospects for the Pacific Rim | New Eastern Outlook,FALSE
772,622,Trump Will Skip GOP Debate As Feud With Fox News Boils Over,TRUE
978,828,Republican Protester Says He Was Nearly Killed After Trump Says Take Him Out,FALSE
1267,1117,The Political Songs Of Leonard Cohen,FALSE
892,742,The Truth About Atlantis [Video],FALSE
824,674,Manhunt shifts to lone cabin in upstate New York: Prisoner hideout?,TRUE
28,28,"ISIS supporter tweeted at 10:34 a.m. Shooting began at 10:45 a.m. in Chattanooga, Tenn.",FALSE
1190,1040,"We must smash the Clinton machine: Democratic elites and the media sold out to Hillary this time, but change is coming",TRUE
409,259,FOX News Just Admitted It Made Up Story About Hillary Being Indicted For Foundation,FALSE
1108,958,Baby Bonds: A Plan for Black/White Wealth Equality Conservatives Could Love?,FALSE
1203,1053,Brexiters set up demented peoples courts,FALSE
67,67,"Says the man who rushed the stage at him in Dayton, Ohio, had chatter about ISIS, or with ISIS in his social media posts.",FALSE
148,148,Says Gov. Rick Perry has been begging for the federal government to send the Coast Guard to patrol two lakes on the U.S.-Mexico border.,FALSE
108,108,"Under President Barack Obamas jobs bill, states would no longer have to lay off teachers, firefighters and police officers.",TRUE
579,429,Watching These 55 ISIS Terrorists Get Blown to Smithereens is Sure to Brighten Your Day,FALSE
1304,1154,"China, Russia, The Silk Road, Commodities, Nixon And A Massive Bull Market In Gold & Silver",FALSE
377,227,"Clinton Camp Desperate, Russia Trains for WWIII",FALSE
1437,1287,Congressional auditors: VA health care is high-risk,TRUE
89,89,Austin is burdened by the fastest-growing tax increases of any major city in the nation.,FALSE
40,40,Says a U.S. Supreme Court justice suggested that some U.S. cases will be decided based on South African law.,FALSE
1069,919,Can Anyone Beat Trump in the Primary? History Says No,TRUE
169,19,The 1 chart that explains everything you need to know about partisanship in America,TRUE
433,283,"As Rand Paul stalls, Ted Cruz seeks to pick up support among libertarians",TRUE
1378,1228,Outsider campaigns seek inside track,TRUE
1264,1114,Tradesman keeps promise,FALSE
1218,1068,Federal court: NSA phone record collection is excessive,TRUE
727,577,I dare you to restrain yourself from laughing at Trump and Hillary in a stronger hot show,FALSE
358,208,Jubilee Year of Mercy ends on November 20. Following Judgment?,FALSE
202,52,Tree Shaped Vertical Farms That Grow 24 Acres Of Urban Crops,FALSE
575,425,2:00PM Election Day Water Cooler 11/8/2016,FALSE
555,405,US abstains from UN vote calling for end to Cuban embargo,FALSE
81,81,"At some point in their lives, 99% of women use birth control.",TRUE
1360,1210,Is there any way Obama can fill Supreme Court vacancy?,TRUE
1015,865,Al Qaeda rep says group directed Paris magazine attack; US issues travel warning,TRUE
765,615,Trump refuses to say whether he'll accept election results,TRUE
961,811,Major Voter Fraud Already Running Rampant Against Republicans,FALSE
1214,1064,Hung jury in Jodi Arias sentencing phase removes possibility of death sentence,TRUE
155,5,"Tehran, USA",FALSE
236,86,"Ted Cruz is toast: Its not just that he wont be president  his days in the Senate are numbered, too",TRUE
1357,1207,Patriots Day 2015: Boston does not stand alone,TRUE
1095,945,Missing on GOP debate stage: A future president (Opinion),TRUE
1404,1254,The unexpected and ingenious strategy of Obama's second term,TRUE
1306,1156,EgyptAir crash: official dismisses claim that remains suggest blast,TRUE
541,391,"Sanders, Trump easily win West Virginia primary; Trump picks up Nebraska too",TRUE
525,375,Miracles Man: Metaxas Vs. Closed Minds And A Closed Universe,TRUE
705,555,Rigged Election: Hillary & Trump Caught Partying with Kissinger at Jesuit Gala,FALSE
1248,1098,Donald Trump threatens to jail Hillary Clinton in second presidential debate,TRUE
390,240,Israel stole classified US information and used it to help congressional Republicans,TRUE
1037,887,Shallow 5.4 magnitude earthquake rattles central Italy; shakes buildings in Rome,FALSE
328,178,BUSTED: Clinton Foundation Directly Tied To Plot To Steal Election,FALSE
238,88,Where Does Bernie Sanders Go From Here?,TRUE
107,107,The (federal) debt is growing by more than $4 billion a day.,TRUE
619,469,Obama says world should address grievances that terrorists exploit,TRUE
1398,1248,Justice Department Launches Civil Rights Probe Of Baltimore Police,TRUE
93,93,Says a poll found him the only Republican candidate who could beat Barack Obama in Texas -- and by eight points.,TRUE
1219,1069,BREAKING: THE REAL REASON HILLARY CLINTON WONT BE CHARGED BY THE FBI,FALSE
703,553,"City, County Leaders Ask Court To Lift Injunction On Obama Immigration Programs",TRUE
1103,953,OFF TOPIC: Unlike Muslimshorses actually do have a sense of humor,FALSE
1271,1121,Reince Priebus is in over his head,TRUE
843,693,FACEBOOK Nazi Thought Police editors threaten to quit if Mark Zuckerberg doesnt ban Donald Trump for hate speech,FALSE
986,836,CETA: Canada Has Challenged The EUs Chemical Regulations 21 Times,FALSE
985,835,Is it possible to fix the polarization of American politics?,TRUE
286,136,Re: 10 Things That Every American Should Know About Donald Trumps Plan To Save The U.S. Economy,FALSE
979,829,"Donald Trump, president of the Confederacy: The Southern strategy created the GOP civil war",TRUE
269,119,Obama's terror strategy is failing: US must heed lessons of 9/11,TRUE
1470,1320,Why Koch and Republican donor network wont back Trump (+video),TRUE
641,491,"Ryan so far proves he can 'make the sausage,' but he'll likely be serving a much different House party in 2016",TRUE
542,392,"Clinton, Sanders to Face Off in 1st Democrat Debate",TRUE
1326,1176,California slashes water use for upstate farmers,TRUE
1391,1241,Former Apprentice contestant accuses Trump of groping her during job meeting,TRUE
1118,968,Why Bernie Sanders's campaign makes me worry about how hell manage the White House,TRUE
907,757,"People Power! Natives declare treaty rights, police admit defeat - cite lack of 'manpower' to remove DAPL protesters",FALSE
929,779,Contaminated Food from China Now Entering the U.S. Under the 'Organic' Label,FALSE
448,298,"Re: WikiLeaks: Neera Tanden has ANOTHER ringing endorsement for Hillary! (No, not really)",FALSE
1020,870,"In Baltimore's call for federal police probe, a new search for answers (+video)",TRUE
1226,1076,"Lesson learned? Goldman Sachs says not to expect ""Brexit-type surprise"" on Nov. 8",FALSE
1358,1208,| Man whose son was killed by illegal immigrant files two suits against feds,FALSE
1427,1277,The Last Confirmation Bias Test of This Election,FALSE
706,556,Democrats Clinton and Sanders pounce on Flint water crisis  and each other,TRUE
1064,914,The President Of The United States of America: Donald J. Trump,FALSE
459,309,BREAKING: Man Brags on Facebook of Voting 3 Times Then Reveals How He Did It,FALSE
1255,1105,Marcus Mumford after Bundy verdict.,FALSE
1003,853,President Obamas Interview With Samantha Bee Will Have You Rolling On The Floor Laughing (VIDEO),FALSE
123,123,"Gov. Rick Scott cut the cost of prepaid college tuition by nearly $20,000.",TRUE
92,92,The insurance commissioner cant do squat about health care.,TRUE
800,650,Hillary Clinton's Postapocalyptic Hellscape Plan??,FALSE
981,831,Kerry orders State Department review of records retention amid Clinton email controversy,TRUE
381,231,"Scott Walker, Rick Perry show limits of super PACs",TRUE
517,367,"Drudge, Koch, Soros, Bezos: These 4 non-politicians will determine the next president",TRUE
786,636,Guardian Front Page: A 16-Year-Old Migrant Cries,FALSE
656,506,Democratic debate: Fact-checking the candidates,TRUE
219,69,Handicapping the Hispanic vote for 2016 GOPers,TRUE
1009,859,Pentagon: No Plan So Far For US Troops to Enter Mosul,FALSE
716,566,October 28: Daily Contrarian Reads,FALSE
718,568,The Sad Truth About Melania Trumps Plagiarism Snafu,TRUE
997,847,Swing-state stunner: Trump has edge in key states,TRUE
1334,1184,Tribute to the Last Honorable US Senator: The Story of Paul Wellstones Suspected Assassination,FALSE
844,694,Rivals Slam Trump over Violent Rallies: 'He Incites Violence',TRUE
20,20,Women and men both are making less when you adjust for inflation than when John Kitzhaber was first elected governor.,FALSE
567,417,Just Another Day In the Life of the Clinton Crime Family,FALSE
849,699,What A Hillary Presidency Would Bring,FALSE
14,14,Most of the (Affordable Care Act) has already in some sense been waived or otherwise suspended.,FALSE
803,653,Raise the wage: Paul Krugman shatters the myth that we cant afford to boost workers pay,TRUE
362,212,Justice Clarence Thomas Describes Washington DC As Broken,FALSE
967,817,WELCOME TO PARIS where tour buses have to navigate around all the new Muslim tent cities filling the streets,FALSE
187,37,Ex-Assistant FBI Director: Clintons Are a Crime Family,FALSE
795,645,What I Learned From Speaking to an R.N.C. Attendee From Every State,TRUE
1275,1125,Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed,TRUE
1354,1204,BOMBSHELL: Hillary Clintons Leaked Audio Proves She Rigs Elections,FALSE
1071,921,Two Points About the Hillary Clinton Email Fiasco,FALSE
143,143,President Obama took more money from Wall Street in the 2008 campaign than anybody ever had.,TRUE
560,410,"America Might Not Deserve Trump, But Dems and Hillary Deserved To Lose",FALSE
796,646,Zakharova: Kiev's talk of an armed OSCE mission is disinformation,FALSE
469,319,Jeb Bush loses TV ad edge to Marco Rubio,TRUE
949,799,Trump slams GOP nominating process as top aide accuses Cruz of 'gestapo tactics' to win delegates,TRUE
306,156,How Clinton plans to stop Sanders' momentum,TRUE
493,343,The Hulk Actor Mark Ruffalo Has Joined Standing Rock to Protest DAPL,FALSE
568,418,Muslims regularly use Inshallah (God Willing in Arabic) and nobody calls it Christophobic hate speechso why is Deus Vult (God Willing in Latin) graffiti being called Islamophobic Crusader hate speech?,FALSE
1321,1171,Twenty Years of a Dictatorial Democracy     : Information,FALSE
1031,881,"In a revealing interview, Trump predicts a massive recession but intends to eliminate the national debt in 8 years",TRUE
589,439,War on Drugs Heading in Wrong Direction?,FALSE
1119,969,What DNC Donors REALLY think of African Americans,FALSE
1135,985,"Politico Tries to Destroy Trump, But It Backfires IMMEDIATELY",FALSE
400,250,"Donald Trump said university was all about education. Actually, its goal was: Sell, sell, sell!",TRUE
686,536,Clinton Enjoys Post-DNC Bounce - But Will it Last?,TRUE
467,317,The Rise of Mandatory Vaccinations Means the End of Medical Freedom,FALSE
846,696,"Jeb Bush in 2016: The good, the bad and the ugly",TRUE
1462,1312,British PM Refuses To Withdraw Support For Saudi Arabia,FALSE
380,230,Laura Bush hints she'd rather see Hillary as president,TRUE
1465,1315,"Obama, Erdogan Discuss Need for Close Cooperation to Counter Daesh",FALSE
1132,982,"US sailors freed by Iranians. No US apology issued, says Joe Biden",TRUE
534,384,Physicists Say Consciousness Should Be Considered A State of Matter: The Non Physical Is Real,FALSE
203,53,New Comment Features have been Added,FALSE
1133,983,Could This Be the Real 'Super Tuesday'? A Look at What's at Stake,TRUE
182,32,"Brexit Encourages UK to Trade With Non-EU States, Including Russia",FALSE
934,784,Inside Jeb's 'shock and awe' launch,TRUE
877,727,Farming Invented Many Times by Many Different Farmers Over A Vast Landscape. @CarlZimmer. @NYTimes. - Russia News Now,FALSE
587,437,"Experts Recommend Breaking Down Crushing Defeats Into Smaller, More Manageable Failures - The Onion - America's Finest News Source",FALSE
1475,1325,"This Will END Hillarys Campaign, HILLARY CLINTON IS GOING DOWN",FALSE
1434,1284,BREAKING: Trump Rushed Off Stage After Alleged Gunman Found in Rally Audience,FALSE
957,807,Donald Trump's Clintonesque foreign policy,TRUE
1212,1062,Fashwave Friday: Endgame,FALSE
293,143,Trumped!,FALSE
1243,1093,PATRIOT Act At 15: Do You Feel Safer?,FALSE
90,90,"Phoenix, Arizona, is the No. 2 kidnapping capital of the world.",FALSE
162,12,"Strong Solar Storm, Tech Risks Today | S0 News Oct.26.2016 [VIDEO]",FALSE
851,701,This is What Will Happen to Mosul After ISIS is Evicted,FALSE
1273,1123,Excruciating choice for GOP leaders: Take a risk on Trump?,TRUE
440,290,People excited about Christmas adverts told about rest of human culture,FALSE
278,128,Monsieur Malbrough est Mort | New Eastern Outlook,FALSE
406,256,"'You've been fleeced': Congress grills Kerry, Obama officials on Iran nuke deal",TRUE
1308,1158,Powerful Photo Series Challenges Societys Perception Of The Obese,FALSE
343,193,Who had to go :-),FALSE
1058,908,"Christie Hides $800,000 in Travel Bills",TRUE
470,320,"Russia, India Discuss FGFA Advanced Fighter, Su-30MKI Upgrade",FALSE
295,145,Saturns Baffling Hexagon  The Raging Storm Four Times the Size of Earth has Changed Its Colors,FALSE
1163,1013,Reasons to Risk Nuclear Annihilation,FALSE
254,104,Where is Gary Johnson?,TRUE
768,618,FBI reopens Clinton investigation as new emails found  Comey,FALSE
1134,984,"Thanks to Obama, the terrorist cancer is growing",FALSE
523,373,If Hillary Clinton Is Charged With Obstruction Of Justice She Could Go To Prison For 20 Years,FALSE
5,5,The Chicago Bears have had more starting quarterbacks in the last 10 years than the total number of tenured (UW) faculty fired during the last two decades.,TRUE
1268,1118,Alabama Sen. Sessions Backs Trumps Immigration Platform,TRUE
466,316,John Oliver: Americas Increasingly Segregated Schools Are Very Rarely Equal in Any Way (Video),FALSE
88,88,"Sen. McCain's tax plan provides ""virtually nothing to the middle class.""",FALSE
671,521,BrotherJohnF Silver Update: Fake Election,FALSE
1168,1018,"We won, you lost, get over it Brexiters told outside High Court",FALSE
659,509,"Hillary isn't winning over many pundits, even on the left",TRUE
903,753,Comment on This is My Second One  Virginia Cop Caught Bragging About Killing Two Unarmed People by Jamieson,FALSE
382,232,If Catcalls Were Politically Correct,FALSE
1457,1307,New Study Shows Riots Make America Conservative,TRUE
6,6,Jim Dunnam has not lived in the district he represents for years now.,FALSE
906,756,CLINTON EMAIL INVESTIGATION HAS SHIFTED THE POLLS SIGNIFICANTLY IN TRUMPS FAVOR,FALSE
1010,860,Russian pianist Denis Matsuev terrorized in US for supporting Putin,FALSE
106,106,"Since Gina Raimondo took office, investment fees on the states pension portfolio have gone up from about $12 million annually to about $50 million.",TRUE
637,487,The World Is About To Witness A Breathtaking Once In A Century Event,FALSE
126,126,You had more women getting computer sciences degrees in the 80s by a factor of 2-plus than you do now.,TRUE
759,609,Anti-Trump delegates now responsible for nominating him,TRUE
96,96,Did you know US population growth is at its lowest since the Great Depression?,TRUE
205,55,Ying and Yang (the Gold and Silver Set-Up),FALSE
897,747,JASON CHAFFETZ EXPOSED HILLARY CLINTONS PLAN TO BRIBE FBI AGENTS TO LET HER GO,FALSE
1215,1065,Chris Christie Bolsters Political Team as Allies Launch Super PAC,TRUE
879,729,Why Comey Reopened the Hillary Investigation,FALSE
210,60,Biden makes another surprise political stop,TRUE
690,540,Genetically Modified Crops in U.S. Fail to Deliver Expected Yields,FALSE
749,599,The media unload on Donald Trump,TRUE
1294,1144,War is eminent,FALSE
1035,885,Obama: Gov. Scott Walker needs to bone up on foreign policy,TRUE
120,120,"After Britains vote to leave the European Union, within 24 hours, Americans lost $100 billion from our 401(k)s.",TRUE
527,377,Collective Consciousness  The Individual is Gone,FALSE
1448,1298,Hotel CEO Caught Celebrating Using Government to Make Airbnb Illegal So They Can Price Gouge,FALSE
1196,1046,GOP Candidates Say Paris Attacks Highlight U.S. Leadership Failure,TRUE
896,746,CNBC Just Confirmed Comey Is Abusing His Power To Help Trump,FALSE
1455,1305,Will Latino loathing of Trump drive a voter movement to swing the election?,TRUE
640,490,CAN'T TRUST OBAMA! Look At Sick Thing He Just Did To STAB Trump In The Back... * LIBERTY WRITERS NEWS,FALSE
572,422,"2 deaths possibly linked to 'superbug' at UCLA hospital after 7 infected, 179 exposed",TRUE
607,457,Carrot Top To Give Nobel Awards At Drive Thru Window,FALSE
348,198,Can Sanders rally supporters around Clinton after DNC email leak?,TRUE
129,129,About 3 percent of murders and crimes are committed with guns from people who actually (legally) purchase those guns.,TRUE
609,459,Gauis Publius: TPP Has Picked Up a Powerful Enemy  Black Lives Matter,FALSE
552,402,'Blue and Brave': Illinois town rallies around police as search for officer's killer goes on,TRUE
520,370,Comment on Police Officers Wife Caught Faking a Robbery In a Scheme To Frame Black Lives Matter by The Cat's Vagina (Nasty Woman),FALSE
994,844,Netanyahu's Iran Speech: Why it's important for Congress to at least listen to Israel's leader,TRUE
1156,1006,Cuba has a possible lung cancer vaccine that America can now test,TRUE
562,412,State Department admits to deliberately cutting briefing footage on Iran deal,TRUE
553,403,Senate Advances Bill To Approve Keystone Pipeline Despite Obama's Veto Threat,TRUE
602,452,'America is already strong': Obama continues Democrats' optimism,TRUE
1240,1090,"If Donald Trump Wins The Election, It Will Be The Biggest Miracle In US Political History",FALSE
728,578,UFO Investigator - MAX SPIERS - Found Dead After Vomiting Black Liquid.,FALSE
267,117,"Geo-Engineering Unlikely to Work, Conservation Group Says",FALSE
816,666,Kevin McCarthy announces he's a candidate for House speaker (+video),TRUE
324,174,Should Christians Celebrate Halloween?,FALSE
1383,1233,Can Sanders' millennials switch to Clinton?,TRUE
52,52,Says Terry McAuliffe is the person who invented the scheme to rent out the Lincoln Bedroom.,FALSE
1289,1139,German Defense Minister warns Donald Trump to stay away from Russia and commit full to NATO,FALSE
530,380,The Clock Is Ticking And Republicans Still Have No Serious Obamacare Alternative,TRUE
880,730,Hillary: Leaked Audio of Her Discussing Rigging an Election in Palestine,FALSE
372,222,A Case Study On Why The Obamacare Lawsuit Is Based On Mythical History,TRUE
